epoch,acc_train,acc_test,best_acc_test
560.000000,0.900000,0.766667,0.800000
570.000000,1.000000,0.733333,0.800000
580.000000,1.000000,0.766667,0.800000
590.000000,1.000000,0.766667,0.800000
600.000000,1.000000,0.733333,0.800000
610.000000,1.000000,0.766667,0.800000
620.000000,0.900000,0.766667,0.800000
630.000000,1.000000,0.766667,0.800000
640.000000,1.000000,0.766667,0.800000
650.000000,1.000000,0.733333,0.800000
660.000000,1.000000,0.766667,0.800000
670.000000,0.900000,0.766667,0.800000
680.000000,0.800000,0.733333,0.800000
690.000000,1.000000,0.733333,0.800000
700.000000,1.000000,0.766667,0.800000
710.000000,0.900000,0.766667,0.800000
720.000000,1.000000,0.766667,0.800000
730.000000,1.000000,0.733333,0.800000
740.000000,1.000000,0.766667,0.800000
750.000000,1.000000,0.733333,0.800000
760.000000,1.000000,0.766667,0.800000
770.000000,0.800000,0.766667,0.800000
780.000000,1.000000,0.766667,0.800000
790.000000,1.000000,0.766667,0.800000
800.000000,1.000000,0.766667,0.800000
810.000000,0.900000,0.733333,0.800000
820.000000,1.000000,0.766667,0.800000
830.000000,1.000000,0.766667,0.800000
840.000000,0.900000,0.733333,0.800000
850.000000,1.000000,0.766667,0.800000
860.000000,1.000000,0.733333,0.800000
870.000000,1.000000,0.800000,0.800000
880.000000,1.000000,0.766667,0.800000
890.000000,1.000000,0.766667,0.800000
900.000000,1.000000,0.766667,0.800000
910.000000,1.000000,0.766667,0.800000
920.000000,1.000000,0.733333,0.800000
930.000000,1.000000,0.766667,0.800000
940.000000,1.000000,0.766667,0.800000
950.000000,1.000000,0.766667,0.800000
960.000000,0.900000,0.766667,0.800000
970.000000,1.000000,0.766667,0.800000
980.000000,0.900000,0.766667,0.800000
990.000000,1.000000,0.733333,0.800000
1000.000000,1.000000,0.766667,0.800000
1010.000000,1.000000,0.766667,0.800000
1020.000000,1.000000,0.766667,0.800000
1030.000000,1.000000,0.733333,0.800000
1040.000000,0.900000,0.766667,0.800000
1050.000000,1.000000,0.766667,0.800000
1060.000000,1.000000,0.733333,0.800000
1070.000000,1.000000,0.733333,0.800000
1080.000000,0.800000,0.766667,0.800000
1090.000000,1.000000,0.766667,0.800000
1100.000000,1.000000,0.766667,0.800000
1110.000000,0.900000,0.766667,0.800000
1120.000000,1.000000,0.766667,0.800000
1130.000000,1.000000,0.766667,0.800000
1140.000000,1.000000,0.766667,0.800000
1150.000000,1.000000,0.733333,0.800000
1160.000000,1.000000,0.766667,0.800000
1170.000000,1.000000,0.733333,0.800000
1180.000000,1.000000,0.766667,0.800000
1190.000000,1.000000,0.766667,0.800000
1200.000000,1.000000,0.766667,0.800000
1210.000000,1.000000,0.766667,0.800000
1220.000000,1.000000,0.766667,0.800000
1230.000000,1.000000,0.766667,0.800000
1240.000000,0.900000,0.733333,0.800000
1250.000000,1.000000,0.766667,0.800000
1260.000000,1.000000,0.766667,0.800000
1270.000000,0.800000,0.733333,0.800000
1280.000000,1.000000,0.766667,0.800000
1290.000000,0.900000,0.766667,0.800000
1300.000000,1.000000,0.766667,0.800000
1310.000000,1.000000,0.766667,0.800000
1320.000000,1.000000,0.766667,0.800000
1330.000000,1.000000,0.733333,0.800000
1340.000000,1.000000,0.766667,0.800000
1350.000000,1.000000,0.733333,0.800000
1360.000000,0.900000,0.766667,0.800000
1370.000000,1.000000,0.766667,0.800000
1380.000000,0.900000,0.733333,0.800000
1390.000000,1.000000,0.766667,0.800000
1400.000000,1.000000,0.766667,0.800000
1410.000000,0.900000,0.766667,0.800000
1420.000000,1.000000,0.733333,0.800000
1430.000000,0.900000,0.733333,0.800000
1440.000000,1.000000,0.766667,0.800000
1450.000000,0.900000,0.766667,0.800000
1460.000000,1.000000,0.766667,0.800000
1470.000000,1.000000,0.766667,0.800000
1480.000000,1.000000,0.766667,0.800000
1490.000000,0.800000,0.733333,0.800000
1500.000000,1.000000,0.733333,0.800000
1510.000000,1.000000,0.766667,0.800000
1520.000000,1.000000,0.733333,0.800000
1530.000000,1.000000,0.766667,0.800000
1540.000000,1.000000,0.766667,0.800000
1550.000000,0.900000,0.766667,0.800000
1560.000000,1.000000,0.733333,0.800000
1570.000000,1.000000,0.733333,0.800000
1580.000000,1.000000,0.766667,0.800000
1590.000000,1.000000,0.733333,0.800000
1600.000000,1.000000,0.733333,0.800000
1610.000000,1.000000,0.766667,0.800000
1620.000000,1.000000,0.766667,0.800000
1630.000000,1.000000,0.766667,0.800000
1640.000000,1.000000,0.766667,0.800000
1650.000000,1.000000,0.766667,0.800000
1660.000000,1.000000,0.766667,0.800000
1670.000000,1.000000,0.733333,0.800000
1680.000000,1.000000,0.733333,0.800000
1690.000000,1.000000,0.733333,0.800000
1700.000000,1.000000,0.733333,0.800000
1710.000000,1.000000,0.733333,0.800000
1720.000000,0.900000,0.733333,0.800000
1730.000000,1.000000,0.733333,0.800000
1740.000000,1.000000,0.733333,0.800000
1750.000000,1.000000,0.766667,0.800000
1760.000000,1.000000,0.733333,0.800000
1770.000000,1.000000,0.766667,0.800000
1780.000000,1.000000,0.766667,0.800000
1790.000000,1.000000,0.733333,0.800000
1800.000000,1.000000,0.766667,0.800000
1810.000000,1.000000,0.766667,0.800000
1820.000000,0.900000,0.766667,0.800000
1830.000000,1.000000,0.733333,0.800000
1840.000000,0.800000,0.766667,0.800000
1850.000000,0.900000,0.766667,0.800000
1860.000000,1.000000,0.766667,0.800000
1870.000000,1.000000,0.766667,0.800000
1880.000000,1.000000,0.733333,0.800000
1890.000000,1.000000,0.766667,0.800000
1900.000000,1.000000,0.766667,0.800000
1910.000000,1.000000,0.733333,0.800000
1920.000000,1.000000,0.766667,0.800000
1930.000000,0.900000,0.766667,0.800000
1940.000000,0.900000,0.766667,0.800000
1950.000000,0.900000,0.766667,0.800000
1960.000000,0.900000,0.766667,0.800000
1970.000000,1.000000,0.766667,0.800000
1980.000000,1.000000,0.733333,0.800000
1990.000000,1.000000,0.766667,0.800000
2000.000000,1.000000,0.766667,0.800000
2010.000000,1.000000,0.733333,0.800000
2020.000000,1.000000,0.766667,0.800000
2030.000000,1.000000,0.766667,0.800000
2040.000000,1.000000,0.766667,0.800000
2050.000000,1.000000,0.733333,0.800000
2060.000000,1.000000,0.766667,0.800000
2070.000000,1.000000,0.766667,0.800000
2080.000000,1.000000,0.766667,0.800000
2090.000000,1.000000,0.733333,0.800000
2100.000000,1.000000,0.733333,0.800000
2110.000000,1.000000,0.766667,0.800000
2120.000000,1.000000,0.766667,0.800000
2130.000000,1.000000,0.733333,0.800000
2140.000000,1.000000,0.766667,0.800000
2150.000000,1.000000,0.733333,0.800000
2160.000000,1.000000,0.766667,0.800000
2170.000000,1.000000,0.766667,0.800000
2180.000000,1.000000,0.733333,0.800000
2190.000000,1.000000,0.733333,0.800000
2200.000000,0.900000,0.766667,0.800000
2210.000000,1.000000,0.733333,0.800000
2220.000000,1.000000,0.766667,0.800000
2230.000000,0.900000,0.766667,0.800000
2240.000000,1.000000,0.733333,0.800000
2250.000000,1.000000,0.766667,0.800000
2260.000000,1.000000,0.766667,0.800000
2270.000000,1.000000,0.766667,0.800000
2280.000000,1.000000,0.766667,0.800000
2290.000000,1.000000,0.733333,0.800000
2300.000000,1.000000,0.766667,0.800000
2310.000000,1.000000,0.733333,0.800000
2320.000000,1.000000,0.766667,0.800000
2330.000000,1.000000,0.733333,0.800000
2340.000000,1.000000,0.733333,0.800000
2350.000000,1.000000,0.733333,0.800000
2360.000000,1.000000,0.766667,0.800000
2370.000000,1.000000,0.766667,0.800000
2380.000000,1.000000,0.733333,0.800000
2390.000000,0.900000,0.766667,0.800000
2400.000000,1.000000,0.766667,0.800000
2410.000000,1.000000,0.733333,0.800000
2420.000000,1.000000,0.733333,0.800000
2430.000000,1.000000,0.733333,0.800000
2440.000000,1.000000,0.766667,0.800000
2450.000000,1.000000,0.766667,0.800000
2460.000000,1.000000,0.766667,0.800000
2470.000000,0.900000,0.733333,0.800000
2480.000000,1.000000,0.766667,0.800000
2490.000000,1.000000,0.766667,0.800000
2500.000000,1.000000,0.766667,0.800000
2510.000000,0.900000,0.766667,0.800000
2520.000000,1.000000,0.766667,0.800000
2530.000000,1.000000,0.766667,0.800000
2540.000000,1.000000,0.733333,0.800000
2550.000000,1.000000,0.766667,0.800000
2560.000000,1.000000,0.733333,0.800000
2570.000000,1.000000,0.766667,0.800000
2580.000000,0.900000,0.766667,0.800000
2590.000000,1.000000,0.733333,0.800000
2600.000000,1.000000,0.766667,0.800000
2610.000000,1.000000,0.766667,0.800000
2620.000000,1.000000,0.766667,0.800000
2630.000000,1.000000,0.733333,0.800000
2640.000000,1.000000,0.766667,0.800000
2650.000000,1.000000,0.733333,0.800000
2660.000000,1.000000,0.766667,0.800000
2670.000000,1.000000,0.733333,0.800000
2680.000000,1.000000,0.733333,0.800000
2690.000000,1.000000,0.733333,0.800000
2700.000000,1.000000,0.766667,0.800000
2710.000000,0.900000,0.766667,0.800000
2720.000000,1.000000,0.766667,0.800000
2730.000000,0.800000,0.766667,0.800000
2740.000000,1.000000,0.733333,0.800000
2750.000000,0.900000,0.766667,0.800000
2760.000000,1.000000,0.733333,0.800000
2770.000000,0.900000,0.766667,0.800000
2780.000000,0.900000,0.733333,0.800000
2790.000000,1.000000,0.766667,0.800000
2800.000000,0.800000,0.766667,0.800000
2810.000000,1.000000,0.766667,0.800000
2820.000000,0.900000,0.766667,0.800000
2830.000000,1.000000,0.766667,0.800000
2840.000000,1.000000,0.733333,0.800000
2850.000000,1.000000,0.733333,0.800000
2860.000000,1.000000,0.733333,0.800000
2870.000000,1.000000,0.733333,0.800000
2880.000000,1.000000,0.733333,0.800000
2890.000000,1.000000,0.766667,0.800000
2900.000000,1.000000,0.766667,0.800000
2910.000000,1.000000,0.766667,0.800000
2920.000000,1.000000,0.766667,0.800000
2930.000000,1.000000,0.733333,0.800000
2940.000000,0.900000,0.766667,0.800000
2950.000000,0.900000,0.766667,0.800000
2960.000000,1.000000,0.766667,0.800000
2970.000000,1.000000,0.733333,0.800000
2980.000000,1.000000,0.766667,0.800000
2990.000000,1.000000,0.766667,0.800000
3000.000000,1.000000,0.733333,0.800000
